lat,long
38.89076819961613,-77.07707176258735
38.88627823150441,-77.0829626787548
38.86841415357705,-77.10854553938849
38.86694891315783,-77.07656298210615
38.879768903434176,-77.06977927807796
38.87604438286687,-77.08233791820406
38.85814483914592,-77.09021027757373
38.85839843467849,-77.0876194073452
38.86560956779179,-77.11194604179965
38.85970170003066,-77.10575855821469
38.88567843367644,-77.06501461969714
38.88209049250412,-77.0679016023527
38.87867606660293,-77.07043355577979
38.85888343959744,-77.06525445125153
38.88156305497071,-77.09677351592627
38.85027142332376,-77.1053901045862
38.85095459430095,-77.07582915948677
38.8773345239769,-77.08467627275121
38.86888635791393,-77.11164540723429
38.878821542946845,-77.06627097478733
38.887575076142966,-77.10508146153413
38.87523699403735,-77.11204207885828
38.884525224061505,-77.06854153083407
38.847754471750655,-77.08314080892725
38.86209373101144,-77.06547949685847
38.86280007873957,-77.08771514236159
38.86260129706934,-77.06706996973028
38.86128837972271,-77.10540258393519
38.87589138933462,-77.11192932157847
38.890484975398806,-77.08167722698386
38.87340031652263,-77.09064263013424
38.87416244351167,-77.06860469289632
38.88524991480167,-77.07490778186536
38.884245476255956,-77.07848654744383
38.8459208714713,-77.11119532167393
38.865611631130506,-77.09506228650554
38.88136404547578,-77.07100616102039
38.851880799591775,-77.07602533313934
38.884230214644575,-77.10749020876301
38.86662123921545,-77.1108173203797
38.845716845482485,-77.07692323279413
38.85938356469334,-77.0937751017693
38.87970601816034,-77.0718960988227
38.8497783494606,-77.06886399248614
38.87179017980235,-77.07867036334704
38.88476148349163,-77.08148640941671
38.88411771833273,-77.07094961194086
38.85218534272919,-77.09774292854885
38.87966953685351,-77.10292825118505
38.852582758519794,-77.10693917569115
38.88761170153564,-77.07787425809583
38.852858633586024,-77.08755853416469
38.86824675018017,-77.09916452708283
38.862748445718076,-77.07924938102667
38.87040220460695,-77.10305546980307
38.87018531756094,-77.08392379016237
38.846796446824094,-77.10505985072007
38.86397736907452,-77.10332179035852
38.85761060589406,-77.06522306061422
38.875014564750515,-77.10479577679821
38.878777117544416,-77.06942681780724
38.87421091136802,-77.0802147982191
38.86476944201168,-77.06864296364743
38.851542393894825,-77.09076060174756
38.857866105827185,-77.09671476530505
38.85684028548515,-77.09551664413658
38.8645221061294,-77.08714528833666
38.881635171156084,-77.08202592255765
38.86294531523143,-77.07224302080617
38.85781829593983,-77.10850082177143
38.878437749151246,-77.09856986875025
38.879957634394415,-77.08652787573334
38.86672476458608,-77.09473287341035
38.86775520209884,-77.08818991396464
38.8610583026837,-77.06605934792107
38.88833573348287,-77.10279707563686
38.84759011964465,-77.09450819362108
38.889556139377,-77.06533724963374
38.875168794001226,-77.09348609258498
38.869625154348995,-77.06870134794532
38.87811736868465,-77.10660411266174
38.886637588008114,-77.11217037788171
38.880625139390006,-77.10504680175009
38.87109125122331,-77.10153018682615
38.89017484052165,-77.06560171675805
38.87805218803866,-77.08570309682447
38.846202966078906,-77.07354332962431
38.849885528175065,-77.10413175247949
38.875388826527754,-77.09955421007268
38.851118604944645,-77.10502623803765
38.86536035421427,-77.11108425243117
38.87538891675297,-77.08723980932616
38.860615448805326,-77.07312566089371
38.88057756963572,-77.10581797361351
38.8872884276267,-77.08000126906813
38.85464440673873,-77.08994738968646
38.88886426859851,-77.08836861146536
38.867493091602704,-77.08445849690402
38.86427624439702,-77.07047533850526
38.88791521234802,-77.0997910498129
38.8700718209739,-77.10528085681248
38.89015122984279,-77.07031106698349
38.85025791951898,-77.07055617374725
38.85402746181114,-77.07434345792801
38.848477116293544,-77.10356393902627
38.8651723782585,-77.08087377970526
38.86900593124708,-77.10822611687537
38.86044891249605,-77.07999076332541
38.85739890116445,-77.10527452139272
38.84889399881318,-77.08106342980186
38.87070562083685,-77.11008102689439
38.85343123447249,-77.07412531180809
38.88610475129498,-77.07737026408986
38.88017295475535,-77.07683890635707
38.85867568355734,-77.10261967929793
38.85419227768696,-77.11245568954726
38.87291138823247,-77.07699275596454
38.861596531337874,-77.09099137577567
38.84984362420823,-77.10490430010563
38.871280729793874,-77.10649697724135
38.877284364042424,-77.0936438281174
38.8505139530924,-77.10210713526442
38.84815577811721,-77.07205294835319
38.8817659560582,-77.09172116638679
38.86215460996549,-77.09785499824937
38.86634729346154,-77.07018818221184
38.878010973576224,-77.10701010392786
38.86088803401552,-77.08895677548588
38.850794493087335,-77.08026417193123
38.85010957661605,-77.09184823147442
38.87055386912802,-77.08842967636728
38.851987698953884,-77.09575060760382
38.88574976898242,-77.06572202506598
38.88433744718944,-77.08298325679466
38.850709759222916,-77.11207382565495
38.867908773235385,-77.07897851787868
38.87835588426239,-77.10521447214447
38.86418548008976,-77.07569995210723
38.87945295972323,-77.06798236905956
38.876590689510564,-77.09567469497371
38.88901323810556,-77.08126934841796
38.85384243964047,-77.09452425657378
38.86706719462631,-77.07808522121792
38.88906616532795,-77.09827786215828
38.85915081925119,-77.07548395431562
38.86742733351226,-77.08497298664092
38.8749801302734,-77.095912588651
38.886048200143144,-77.08739828219537
38.857108575980845,-77.0827282700869
38.86671848071313,-77.10647003980638
38.8487263763926,-77.08446497712458
38.88348571527709,-77.08050034187981
38.846268761579054,-77.07195636354574
38.85076218071103,-77.10371210198842
38.88736913487134,-77.10979769033467
38.88232840535146,-77.11225942078755
38.88873055177831,-77.07420748479053
38.860578808921716,-77.1087058845013
38.84979231478601,-77.09516488807314
38.86513739401614,-77.06976779537578
38.84729366225948,-77.10410470202608
38.87929328812482,-77.09071581485186
38.87408483393863,-77.06606706022993
38.849012665458346,-77.06672813533704
38.85300093126892,-77.09425079637303
38.88529127178441,-77.11060073184207
38.85897814327702,-77.06565826800448
38.86820927489893,-77.10860100607111
38.8851272276408,-77.09724310003307
38.863538436196755,-77.06619280691788
38.845552429878246,-77.11060157060437
38.851402783417,-77.07104415945508
38.87097443696186,-77.07358681289304
38.87537120618817,-77.07315728255708
38.86525718120009,-77.06550209848304
38.87179518655657,-77.06598756672426
38.874676195281836,-77.0844722078307
38.84868508467507,-77.09032354488609
38.85699603610882,-77.08618293595076
38.84879539790061,-77.11149320169056
38.85511258536951,-77.07935753359278
38.86520328993941,-77.08986916768687
38.85263862844866,-77.07991443741392
38.871346155183,-77.08610557150027
38.85676900532279,-77.08850348220756
38.8856454066114,-77.0956952932046
38.84923581998086,-77.08419087581235
38.862685878388326,-77.09471994929125
38.881448082804916,-77.07342854025632
38.886633125166284,-77.07557459005406
38.86805893944325,-77.09200582964722
38.85635337454695,-77.07797290246796
38.858184703816136,-77.09118118421055
38.85548289732949,-77.09272055281495
38.866821018103074,-77.07442155036159
38.85378339251576,-77.09159162389881
38.8734132165717,-77.09362029078187
38.884424247520876,-77.0765386480453
38.85059642045021,-77.07692219336293
38.84567182620454,-77.08163501948964
38.84807315724093,-77.0966830254004
38.84741245278566,-77.09919731027398
38.89004460386789,-77.07705766491264
38.854351905667656,-77.09319481354156
38.889259287843956,-77.10569304646576
38.85746431349865,-77.08612499300588
38.87712126321482,-77.07309897996129
38.86392173407193,-77.08574103887686
38.86342204916933,-77.09293296208645
38.86573776593556,-77.10556180800533
38.86001402038239,-77.0658532472445
38.87274021736065,-77.07812838722856
38.85922567175862,-77.0978552467417
38.867515637015686,-77.09183337214257
38.85565337161804,-77.07566879433968
38.88649030443126,-77.10736775689664
38.849312230399605,-77.10842558463754
38.8543255723291,-77.10508764348961
38.86035882521069,-77.0896085397298
38.8530839843881,-77.0862365577988
38.85916835263044,-77.0712568388753
38.87381822104583,-77.0903550855185
38.85649954054231,-77.08791137494558
38.889552847864444,-77.09430734813705
38.85348441843654,-77.08208586591799
38.88783584253536,-77.07641473961033
38.862889620353535,-77.10737344154683
38.85811310761357,-77.09678038005302
38.86775061211993,-77.06792514777628
38.86826136940355,-77.07151646214786
38.845409667692934,-77.07065059446431
38.87436602734952,-77.07319200100653
38.889292178204045,-77.10471206204396
38.8794093595057,-77.1105377832936
38.84552803713945,-77.10781757225345
38.88931709722446,-77.08116023434911
38.872707344650266,-77.09029839961322
38.84610324825311,-77.10335511594707
38.8837353159676,-77.066831807157
38.86602414677514,-77.11165462972667
38.87966062636726,-77.09401878683393
38.853239166997525,-77.08226812243372
38.86500207579586,-77.07201360717292
38.85361917378005,-77.08296046217971
38.8544260962464,-77.09522630748319
38.8636932932097,-77.1072023495072
38.872463059601046,-77.09546157680711
38.85472291769449,-77.09439327562896
38.87301098021776,-77.07148206383334
38.87573794689683,-77.09720715075376
38.88434576237575,-77.08438972413893
38.85223169827319,-77.06995526830345
38.84644201310412,-77.10140390217097
38.878487415035394,-77.1099413823785
38.88976435838664,-77.10003508845111
38.85670150360192,-77.07255027047086
38.87509675287896,-77.10315645969865
38.88867949548289,-77.08998250855176
38.87148870750344,-77.09263013732598
38.879553870811776,-77.09521809216798
38.8647759268155,-77.07632131107798
38.858071297043374,-77.10000896747465
38.84973465862384,-77.11237489646724
38.859916339045846,-77.09786972357266
38.8514118907854,-77.08015970375608
38.881536120627075,-77.07501702657807
38.864982498289244,-77.10053509156452
38.88430105109208,-77.0931932835728
38.857451857632135,-77.06637787619002
38.887926399490006,-77.10903194100729
38.87715404906218,-77.08132512927992
38.854409858857174,-77.06572136671554
38.854925723182035,-77.0679596978078
38.883215996340546,-77.0673385330173
38.8503445165358,-77.09140769676097
38.85354189392206,-77.09074576546067
38.873389119972956,-77.0843214612979
38.84932088202627,-77.08744916308567
38.86120616634564,-77.06741969995917
38.88532890240308,-77.07359481948149
38.86074580781798,-77.09128159210255
38.84659876459931,-77.09690093687806
38.85917408415127,-77.08156728540101
38.856945575167195,-77.08303578924695
38.848350210928785,-77.0698803854114
38.87451201560739,-77.10203869214988
38.875298025262545,-77.06759065744546
38.86422437203502,-77.10039843211219
38.87065079315556,-77.08275391393278
38.85163227402751,-77.09741557237535
38.86488903618128,-77.07444137729229
38.867580546728924,-77.10179648204888
38.88049911049457,-77.08081952464481
38.88544279240706,-77.08933184580846
38.8849733260648,-77.08573524489682
38.85848333215013,-77.0835848410381
38.85796601944187,-77.06991794737155
38.86259375476214,-77.11147367010936
38.85017470868166,-77.0966825577057
38.86155670630468,-77.1065962156437
38.88192955153388,-77.0888263643132
38.84571484894603,-77.08108315167473
38.86769437813499,-77.09565775090728
38.85374447230327,-77.0713042691839
38.874616885358044,-77.08043523674624
38.857899703999145,-77.0986731907881
38.87364111362975,-77.07771869658134
38.85630217687165,-77.09435185692728
38.885325457229335,-77.10732588787812
38.86935567238595,-77.07269453325831
38.87504541006073,-77.1083663765108
38.87751104363589,-77.08756974223577
38.87431401592077,-77.10209260105404
38.84555530851882,-77.11161785927852
38.88450801550368,-77.0683032815189
38.86068396571273,-77.07711865881316
38.85892252894699,-77.08590264437919
38.88693430475333,-77.09901254629446
38.8664232943588,-77.087371062729
38.853974798385025,-77.08912632643488
38.86399475881582,-77.10672232157644
38.87584431874477,-77.097860437
38.85435273892587,-77.10001306052318
38.85812750607671,-77.08560011703264
38.84829184498111,-77.10068626320407
38.863160232049474,-77.06869926209863
38.85000742286843,-77.09160511315527
38.85813484947408,-77.09793059103528
38.85685871280929,-77.08622841276356
38.8454511116332,-77.10248849482461
38.867048672448675,-77.07089300205882
38.85375972452634,-77.10193388087104
38.884008021447784,-77.09905253182775
38.88481043717262,-77.07891996517276
38.85122688264147,-77.11191175913939
38.88920293585144,-77.07486830509632
38.86198802532497,-77.1126216354772
38.86041830443024,-77.08434769485731
38.85750638312263,-77.10209926416566
38.856712428873124,-77.08521203844414
38.860341268629504,-77.09991578702193
38.85787159051164,-77.09136596970778
38.850303848900076,-77.07046226060127
38.862381030368674,-77.08178734532818
38.886223233315825,-77.11012106906479
38.89016996187421,-77.07365453442924
38.84732633869966,-77.10749075853852
38.88827659015116,-77.09902196899945
38.868676061039835,-77.10308031509554
38.886578482771604,-77.10368008621285
38.87006134364575,-77.09992009988281
38.859980074787025,-77.11167854372722
38.85296470996313,-77.08458624987156
38.86861143071867,-77.09006026457469
38.876851871584996,-77.07838130202657
38.8796306434712,-77.10362916425052
38.86975035146061,-77.10333097475686
38.88974576447886,-77.10626671094325
38.87518738352616,-77.07215411152657
38.847128714858364,-77.09496838186817
38.86572536486251,-77.0975651868852
38.853549899028565,-77.07187405811025
38.85553639485494,-77.0662621320599
38.88845886747093,-77.07808998016614
38.85043417042107,-77.10956974964837
38.88755562139922,-77.10781766649866
38.879866231017736,-77.08954953223186
38.85744026871469,-77.08229486645367
38.87028180051547,-77.10741296271908
38.857832195095156,-77.09393218897267
38.88859529228803,-77.08094020410765
38.88674811248887,-77.09559232638476
38.871252799241375,-77.07165614990636
38.88975732898327,-77.10075911314031
38.85039940243214,-77.09293880047584
38.88485130820734,-77.07998982504537
38.85259047095717,-77.07443161035154
38.86158634724991,-77.06900399905902
38.854266942274975,-77.09409598412583
38.88611968236233,-77.10664815480251
38.880803442399824,-77.08125653152209
38.868430429889386,-77.0884204599374
38.86145230470307,-77.10309426667733
38.85243975125276,-77.08737567892571
38.84558975891649,-77.07703111029952
38.851401233698205,-77.10488177875416
38.85437127750402,-77.07020628753773
38.879011232411926,-77.10498661850598
38.887295265228076,-77.0773464574728
38.8804663253937,-77.10545541806138
38.88898128460453,-77.08209385378417
38.86938316040046,-77.08156584561921
38.86644257016414,-77.09835002328361
38.884894690089126,-77.08027656261532
38.88095609739196,-77.09616665203322
38.866669637088805,-77.0889384652969
38.8823351711951,-77.10692069785705
38.88391227183775,-77.08229893184716
38.888375593313576,-77.09235339052054
38.86384337860382,-77.07529546680502
38.86387284931178,-77.10941040646078
38.89091664933947,-77.07017421605973
38.859670335163344,-77.09720684078498
38.8559763984252,-77.09951750184358
38.85565743771501,-77.07891823465684
38.86391091099396,-77.11257868933959
38.85476813333226,-77.07244533078902
38.87439063589368,-77.08579380068028
38.87176740833061,-77.11217648238318
38.84567496582471,-77.10899289439645
38.86809864020008,-77.07207576437848
38.88715189799082,-77.08944263229156
38.878124061949705,-77.10895398663456
38.86708544754909,-77.09953456520313
38.87802700252252,-77.10139509761507
38.84933532066144,-77.07857241223181
38.867606297870054,-77.09297391487114
38.87353937471858,-77.06762720736036
38.86630970041979,-77.08733984801093
38.847255334910486,-77.10313802395903
38.88400140614344,-77.08696236364236
38.85073010841505,-77.08475184268124
38.88664921107086,-77.09781696153294
38.87556824859315,-77.09073118714443
38.85950666723046,-77.09048920948125
38.870527468041914,-77.10579897093783
38.847218065603755,-77.11171056157784
38.84909881137547,-77.0815641026766
38.869276531381715,-77.1083104186251
38.86095652366436,-77.10647906862575
38.8721069417404,-77.0842101973186
38.885127562136574,-77.08006208221649
38.855349221423594,-77.09073997519306
38.86858224923717,-77.08612381125639
38.876007504809344,-77.06884086553029
38.882212881572556,-77.07841641629253
38.889542294579385,-77.08096099845999
38.890663956592995,-77.094471190377
38.855664456565115,-77.06921051781414
38.88314333930211,-77.08486433589172
38.84773914850649,-77.10567378291113
38.85960657734518,-77.07227485681588
38.8865036057208,-77.09531218277122
38.88940578336012,-77.08155566292818
38.86839071962616,-77.07983545538562
38.84635332124112,-77.07978903257684
38.85978843541821,-77.09776843102941
38.866100303962426,-77.11108146959428
38.84962279177869,-77.10799044638416
38.880980495153786,-77.10905844146968
38.8784126083241,-77.09142049652587
38.85647729752215,-77.10441236427188
38.848086772794254,-77.06606903938575
38.86114971160096,-77.10365223037354
38.85050703911944,-77.07841471815289
38.85996345611133,-77.09184610781101
38.854672715534754,-77.0881322463831
38.875282461798825,-77.10600450111045
38.8638241388352,-77.09444014703105
38.84805377551855,-77.06576113387614
38.880463820893006,-77.09743776715395
38.85184446262651,-77.0836062865185
38.86282404930566,-77.06648480486128
38.85160337925072,-77.10431418836055
38.849580031437085,-77.06931625350953
38.881500711348856,-77.09992474475925
38.86737552749135,-77.06599491105162
38.8497464294845,-77.08224118471006
38.86636752527916,-77.07297307952429
38.8866707125411,-77.06898220717515
38.87581303009806,-77.07403702914705
38.879863389504216,-77.07469874837194
38.87129306881021,-77.08419041993737
38.87632759790771,-77.09480544937024
38.880576421852226,-77.08706052650075
38.87163170323534,-77.1100043497521
38.87309425595869,-77.07740193372666
38.8481690282392,-77.10990088236818
38.85288343716532,-77.0854177609537
38.846430294004236,-77.08582166154285
38.88335365567604,-77.09853050864714
38.84691542362243,-77.10835172847206
38.87962890974711,-77.07140198196028
38.8681264786665,-77.1045935066865
38.87685757000393,-77.10876984660288
38.87436089051847,-77.082445327247
38.88348246602296,-77.08240240229904
38.86862315370506,-77.10011006315031
38.85341912248528,-77.08494407793103
38.88245458650189,-77.07757902959939
38.84686186092596,-77.08547365574685
38.889158106221096,-77.09862894676853
38.878964954931384,-77.0932010842949
38.86963935352608,-77.08722146910985
38.85339040731185,-77.08828947261316
38.87172935170021,-77.08777126791004
38.84899706207134,-77.08878933328194
38.88410813046089,-77.10606233833116
38.85222053058905,-77.10294344814578
38.849569883929085,-77.0985750419933
38.860311655261675,-77.10474221922989
38.859716706124104,-77.10771844967718
38.856343901404216,-77.10023259324797
38.890603319854975,-77.0937289889558
38.884913654216575,-77.09595322182491
38.87608085801808,-77.0967693400047
38.85804885170542,-77.08327658613175
38.87162368798303,-77.08893938888744
38.88230526178441,-77.0767023208637
38.863523864483334,-77.11120591339979
38.84596676303159,-77.1020925730931
38.89063438314156,-77.10620280486295
38.87268014688237,-77.0988429648411
38.868268320719075,-77.07610981225214
38.86650262895388,-77.07397261205621
38.853451383185984,-77.10096373716422
38.86763451916765,-77.07520616580277
38.88584626910838,-77.09389863246342
38.86666709981177,-77.10932294175564
38.84703530405465,-77.10138364756715
38.88408923532511,-77.06647539598428
38.84661385753514,-77.0922557243863
38.860406298988835,-77.08667606424315
38.85507324176339,-77.10757289033074
38.87700650524014,-77.08873964673653
38.88547151994866,-77.07223675753245
38.85870122931409,-77.10259891209469
38.85598476329692,-77.07408359004803
38.85148253080058,-77.09415244129123
38.88357702879977,-77.09837612258822
38.873199540833625,-77.07626170232331
38.86962946843544,-77.10096006978057
38.890765551909276,-77.10519720315583
38.86010935022565,-77.08518219038385
38.89030179250493,-77.06713087361672
38.85359756093463,-77.1110055423156
38.889821935310664,-77.07963932674406
38.862811174269666,-77.06613273645225
38.85831363733984,-77.06504759283895
38.85947255714797,-77.082345864741
38.883150870086084,-77.06661572081592
38.856017319667785,-77.08042525289598
38.86557416292908,-77.0958731355841
38.87674897864002,-77.08853791983145
38.890016329052585,-77.11023863508768
38.88380849510029,-77.09931567044993
38.8885169489453,-77.11166420963994
38.889095690037294,-77.10623153389444
38.8666775695269,-77.09798267074251
38.85741026227917,-77.09708693152565
38.88212752334768,-77.08266355968574
38.85661611624793,-77.10508804684274
38.87343676642077,-77.07446704540588
38.884914369138535,-77.06755387224801
38.85026159654602,-77.0729410998345
38.85179503320082,-77.11230093398689
38.87545456644975,-77.09528428428585
38.867713436505525,-77.09956565476982
38.86715004753276,-77.07579704196813
38.87608744988431,-77.08812350016386
38.84590018681617,-77.07800733056683
38.864838971025705,-77.08395811473798
38.888208963753115,-77.09776846323935
38.86304241879763,-77.10461042804008
38.87417174112529,-77.10679217303486
38.85922825231784,-77.1009949810915
38.85426394742611,-77.10103762552409
38.856557600462196,-77.1000918493268
38.877412059064916,-77.07730407435531
38.854536949247944,-77.11024959009858
38.88550359465465,-77.08116287499072
38.86562549054993,-77.08992356673451
38.86906091309386,-77.11225207991492
38.8565737686705,-77.11072586212411
38.85194816955745,-77.07689612890265
38.852388784129054,-77.09707873477994
38.85793699114163,-77.089128946129
38.87776029175404,-77.07479182922523
38.889322387637456,-77.09443758081713
38.8494561042154,-77.09083393445798
38.8715971830311,-77.10684306953839
38.85975795206397,-77.0975831598953
38.85656120995347,-77.08197820259919
38.863939648181194,-77.07406185998506
38.86183132821799,-77.10834810266186
38.85002133027639,-77.07617210995973
38.849310991790766,-77.10325233603352
38.889425858737006,-77.09418867559434
38.859983378374615,-77.06596157355742
38.87284051004539,-77.09826589138012
38.877902100457526,-77.09230393296468
38.84690048570302,-77.08536106310119
38.85002018785843,-77.10159133290365
38.888896741295625,-77.10064681363319
38.85968044346031,-77.08752304904345
38.86670708433219,-77.08580467637891
38.85370175398031,-77.08558077683023
38.86429567617748,-77.10186121262755
38.8664671983679,-77.09689137070743
38.86294527872734,-77.08258287866427
38.84975430206884,-77.11018876528863
38.85714129846826,-77.08466534212455
38.88696049075794,-77.08312754694228
38.885928403517156,-77.10159954248903
38.851193822037146,-77.07358533935657
38.869144167946985,-77.08922789180598
38.85127467621908,-77.08011035267643
38.87595172467327,-77.10657187354076
38.86387425858102,-77.0901236610811
38.84621153214015,-77.07743510878458
38.863922298284315,-77.06559621513786
38.89024053821835,-77.06687007077173
38.888453118666774,-77.09410410807604
38.84932072535217,-77.09093621881006
38.86428082546073,-77.09494909111108
38.863471665271454,-77.09388404533733
38.85600655571666,-77.08184218303936
38.87838214282341,-77.06774628367293
38.8540511689046,-77.08543289503258
38.860444969943735,-77.08624951076946
38.85463476682181,-77.07637101800483
38.86700895340326,-77.08977488110538
38.86750995056157,-77.10215598032771
38.877599172277975,-77.09532009855279
38.89071822261964,-77.10259335233275
38.883133395741964,-77.07737226048981
38.88967829960071,-77.10077226603724
38.89078847351515,-77.065700073612
38.85231997100129,-77.08463655479932
38.8633311018848,-77.10087052638204
38.852267058937045,-77.08240331773275
38.88576586425231,-77.07030882413567
38.84915141728074,-77.08158944113649
38.89048853468656,-77.11281143730221
38.89020037804423,-77.11032053679149
38.8875488244051,-77.07678148035167
38.881766011435445,-77.10968277176636
38.8470471330232,-77.06576832630203
38.88264800317597,-77.08872785279772
38.88614362900178,-77.11024622103018
38.87266935402558,-77.09529158319357
38.85823631237752,-77.09450170601329
38.85328726953301,-77.10302591777744
38.87493306190416,-77.08184038068882
38.8484220098166,-77.10012062396363
38.87391652504653,-77.09637494678891
38.863895691218524,-77.10305248196745
38.8600186192812,-77.1035213206394
38.84837089338837,-77.08009084032751
38.85260033215196,-77.10481539139194
38.872484066864224,-77.09616485592798
38.86674456406791,-77.0700060797773
38.86210041396537,-77.06630277434058
38.87149985484006,-77.09130720216831
38.858481317973634,-77.06612682264789
38.8874355252496,-77.08868280808244
38.8750776915112,-77.11101693377061
38.85513223378087,-77.08851093758715
38.8638631961149,-77.08776079133757
38.85481843151034,-77.10214843231122
38.847602907872215,-77.10266074713034
38.86371420557185,-77.09391039602895
38.87710412133406,-77.10159045000348
38.873585530729535,-77.0661509769867
38.884833870626736,-77.10264390075241
38.87585886500004,-77.09665006522447
38.84629253085594,-77.07616931215988
38.860726590296046,-77.09619507543148
38.86674534864865,-77.10633161965676
38.878012369692954,-77.10703881797853
38.88173953992974,-77.09014891506587
38.860493411747484,-77.07678862245682
38.846060801855806,-77.10140978040938
38.875508344389736,-77.08657221027885
38.84584491971163,-77.10981949549358
38.8477700636898,-77.07977630644555
38.856883599963616,-77.10318919769482
38.849247545890734,-77.0906505707211
38.868323843718564,-77.07645314876663
38.88391851624146,-77.09674760825536
